name,city,statenam,state,year,rincpc,econgrow,unemp,citypop,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,sworn,civil,elecyear,governor,term2,term3,termlim,mayor,murder,rape,robbery,assault,burglary,larceny,auto
oakland,32,ca,5,1971,12.24197388,0.000818491,0.087669969,356666.5,0.077976763,0.092051566,0.095561147,0.090137243,0.092282534,0.077903807,35.73999023,17.36999512,762.9628906,424.6911621,0.404999971,726,266,0,0,0,0,0,0,89,220,2932,1224,14311,18528,5395
oakland,32,ca,5,1972,12.8229599,0.046367168,0.076079965,362100,0.076606929,0.088912725,0.093191385,0.08987689,0.092323601,0.079716504,36.97998047,17.23999023,811.0043945,449.7607422,0.417999983,699,251,0,0,0,0,0,1,78,261,2907,1646,13080,18445,5419
oakland,32,ca,5,1973,13.14414215,0.02473855,0.069749951,346100,0.075259805,0.08582592,0.090860963,0.089620888,0.092364013,0.0814991,38.22000122,17.11000061,797.296875,423.4233398,0.444000006,722,280,0,0,0,0,0,0,100,220,2879,1853,14734,17063,4746
oakland,32,ca,5,1974,13.04867554,-0.00728941,0.072919965,342400,0.073934853,0.082789958,0.088568926,0.089369118,0.092403769,0.083252311,39.45999146,16.97999573,811.3588867,383.3669434,0.493000031,682,253,1,1,0,0,0,0,78,246,2883,2175,14144,16702,4279
oakland,32,ca,5,1975,12.92006683,-0.009904861,0.098580003,337748,0.072631598,0.079803646,0.086314321,0.089121401,0.09244287,0.084976912,40.69998169,16.84999084,847.5834961,351.3010254,0.53799963,697,326,0,0,0,0,0,0,111,316,3185,2288,13986,18922,4075
oakland,32,ca,5,1976,13.43760681,0.039275408,0.091419995,333100,0.071349382,0.076865673,0.084096193,0.088877738,0.092481375,0.086673558,41.93997192,16.71998596,934.9736328,376.0983887,0.568999767,678,286,0,0,0,0,0,1,98,309,2894,2213,13200,18911,3590
oakland,32,ca,5,1977,13.81682587,0.027830124,0.082329988,339264,0.07008785,0.073974848,0.081913769,0.088637948,0.092519164,0.088342965,43.17999268,16.58999634,920.7919922,391.0891113,0.605999947,656,375,0,0,0,0,0,0,94,366,3037,2267,12750,17498,3701
oakland,32,ca,5,1978,14.43404388,0.043702364,0.07099998,327756,0.068846405,0.071130157,0.079766095,0.088402033,0.092556417,0.089985728,44.41998291,16.45999146,943.2514648,409.5090332,0.65199995,642,233,1,1,0,0,0,0,97,351,2774,2152,12501,17790,3189
oakland,32,ca,5,1979,14.49861908,0.004463673,0.062169999,344686,0.067624569,0.068330467,0.077652395,0.088169813,0.092593074,0.091602564,45.65997314,16.32998657,789.2558594,370.5231934,0.725999832,621,296,0,0,0,0,0,0,106,373,3072,2513,12351,18924,3930
oakland,32,ca,5,1980,14.08130646,-0.029205084,0.068079948,338721,0.066421866,0.065574646,0.075571835,0.087941229,0.092629194,0.093194008,46.8999939,16.19999695,771.8442383,347.0871582,0.823999882,602,271,0,0,0,0,0,1,132,434,4248,2722,13124,20093,3399
oakland,32,ca,5,1981,13.99784851,-0.00594449,0.074000001,347736,0.06768167,0.066000998,0.073955119,0.085170686,0.090806186,0.093052626,46.59997559,16.42999268,787.6787109,382.8381348,0.90899992,601,247,0,0,0,0,0,0,118,430,3836,2652,14171,20070,3401
oakland,32,ca,5,1982,13.71772003,-0.020215511,0.0995,355868,0.068897128,0.06641233,0.072395384,0.082497776,0.089047492,0.09291631,46.29998779,16.6599884,748.5073242,375.0270996,0.964999676,625,278,1,1,0,0,0,0,94,441,3194,2880,12780,20947,3007
oakland,32,ca,5,1983,13.98403168,0.019227982,0.096669972,362344,0.070070386,0.066809416,0.070889652,0.07991749,0.087349713,0.092784643,46,16.88999939,723.0883789,355.5930176,0.995999813,625,282,0,0,0,0,0,0,98,478,3289,2912,11647,19000,2742
oakland,32,ca,5,1984,14.53296661,0.038503408,0.077749968,358566,0.071203709,0.067192972,0.069435179,0.077425122,0.085709751,0.092657506,45.69998169,17.11999512,726.2255859,343.958252,1.038999557,617,306,0,0,0,0,0,1,115,426,3170,2677,12413,19544,2923
oakland,32,ca,5,1985,14.90354156,0.025179386,0.071919978,362095,0.072299123,0.067563713,0.068029463,0.075016141,0.084124684,0.092534602,45.3999939,17.34999084,785.3520508,350.447998,1.07599926,617,298,0,0,0,0,0,0,95,531,3316,2761,11846,20866,3408
oakland,32,ca,5,1986,15.31317139,0.027114391,0.06674999,370556,0.073358417,0.067922175,0.06667006,0.072686553,0.082591832,0.09241575,45.09997559,17.57998657,826.706543,353.3178711,1.095999718,635,309,1,1,0,0,0,0,129,538,3787,2531,12231,22672,4059
oakland,32,ca,5,1987,15.6048584,0.018868923,0.057669997,365983,0.074383378,0.068269074,0.065354645,0.070432365,0.081108689,0.092300713,44.79998779,17.80999756,859.8779297,359.4335938,1.13599968,607,297,0,0,0,0,0,0,114,538,3176,2657,10793,22448,4809
oakland,32,ca,5,1988,15.90562439,0.019090176,0.052999973,367782,0.075375736,0.068604887,0.064081192,0.06825012,0.079672754,0.092189372,44.5,18.03999329,852.3217773,366.2316895,1.182999611,590,234,0,0,0,0,0,0,112,498,3141,2298,10962,23661,5943
oakland,32,ca,5,1989,15.99515533,0.005613327,0.050829977,366305,0.07633692,0.068930209,0.062847674,0.066136301,0.078281939,0.092081547,44.19998169,18.26998901,878.2255859,376.612793,1.239999771,610,376,0,0,0,0,0,0,129,442,3224,1760,9874,23941,6544
oakland,32,ca,5,1990,15.91024017,-0.005322933,0.056169987,372242,0.077268362,0.069245458,0.061652333,0.064087868,0.076934099,0.09197706,43.8999939,18.5,909.7167969,383.3205566,1.306999207,627,331,1,1,0,0,0,1,146,517,3230,1952,8500,19077,7173
oakland,32,ca,5,1991,,,0.074999988,379995,0.078171492,0.069551051,0.06049332,0.062101722,0.075627208,0.091875732,43.59997559,18.72999573,936.53125,422.8781738,,671,403,0,0,0,0,0,0,149,460,3933,4942,8848,20695,7281
oakland,32,ca,5,1992,,,0.090999961,386086,0.079047561,0.069847584,0.059369057,0.060175091,0.074359536,0.091777444,43.29998779,18.95999146,963.3457031,462.435791,,720,413,0,0,0,0,0,0,165,418,4610,4947,8870,21310,7766
oklacity,33,ok,36,1970,8.855667114,0.025248528,0.040989995,368000,0.082193673,0.097389102,0.100566328,0.09545517,0.089376926,0.072247505,13.59999847,12.5,579.8964844,244.8453369,0.387999773,554,67,1,1,0,0,0,1,32,122,548,647,5656,10285,2538
oklacity,33,ok,36,1971,9.004936218,0.016715288,0.037969977,370000,0.081753969,0.094962001,0.097508729,0.094934881,0.090952158,0.074858725,13.69999695,12.30999756,597.5307617,256.7900391,0.404999971,598,80,0,0,0,0,0,0,45,144,521,1142,6314,9772,2657
oklacity,33,ok,36,1972,9.466506958,0.049986839,0.041359991,376010,0.081331015,0.092627048,0.094567299,0.094434381,0.092467546,0.077370822,13.79999542,12.11999512,605.2626953,277.5119629,0.417999983,577,77,0,0,0,0,0,0,43,133,671,782,7220,10495,2718
oklacity,33,ok,36,1973,10.07206726,0.062006474,0.031669974,382300,0.080923855,0.090379119,0.091735423,0.093952537,0.09392643,0.079789221,13.8999939,11.93000031,603.6035156,268.0178223,0.444000006,621,96,0,0,0,0,0,0,43,166,696,661,8164,10134,3257
oklacity,33,ok,36,1974,9.977684021,-0.00941515,0.047710001,381800,0.080531538,0.088213444,0.089007199,0.093488336,0.095331967,0.082119167,14,11.73999786,582.1499023,215.0101318,0.492999792,629,97,1,1,0,0,0,1,53,201,938,572,10144,11588,3905
oklacity,33,ok,36,1975,10.07062531,0.009272099,0.076439977,384081,0.080153346,0.086125553,0.086377025,0.093040764,0.096686959,0.084365368,14.09999847,11.54999542,617.1000977,204.4609375,0.53799963,598,122,0,0,0,0,0,0,61,249,992,1364,11460,15838,3576
oklacity,33,ok,36,1976,10.36554718,0.028864622,0.056079984,376522,0.079788506,0.084111452,0.083839715,0.092609048,0.097994149,0.086532235,14.19999695,11.35999298,669.5957031,214.4111328,0.568999767,620,120,0,0,0,0,0,0,36,228,770,1326,9636,17928,3032
oklacity,33,ok,36,1977,10.71286774,0.032957792,0.049879998,373570,0.079436302,0.082167149,0.081390381,0.092192292,0.099255979,0.088624001,14.29999542,11.16999817,688.1186523,211.2210693,0.605999947,672,190,0,0,0,0,0,0,67,251,775,1602,8914,13075,3286
oklacity,33,ok,36,1978,11.22698975,0.046875238,0.039329976,381184,0.079096138,0.080289185,0.079024553,0.091789722,0.100474775,0.090644419,14.3999939,10.97999573,665.644043,214.723877,0.65199995,693,180,1,1,0,0,0,1,67,314,1023,2203,10014,10867,3150
oklacity,33,ok,36,1979,11.52892303,0.026538134,0.034419984,381348,0.078767359,0.078474104,0.07673806,0.091400683,0.101652741,0.092597127,14.5,10.78999329,690.0825195,232.7823486,0.725999832,707,186,0,0,0,0,0,0,83,311,1188,2230,12031,13792,3942
oklacity,33,ok,36,1980,11.3992691,-0.011309862,0.04824999,401577,0.078449428,0.076718926,0.074526966,0.091024458,0.102791846,0.094485462,14.59999847,10.59999847,674.7568359,219.6601563,0.823999882,725,190,0,0,0,0,0,0,76,337,1251,2074,13476,15365,3615
oklacity,33,ok,36,1981,11.7530899,0.030566931,0.035999984,414523,0.078152239,0.076862454,0.07419157,0.08924675,0.100078762,0.093755305,14.73999786,10.79999542,700.7700195,226.6225586,0.90899992,736,195,0,0,0,0,0,0,65,336,1491,2236,12364,14827,3809
oklacity,33,ok,36,1982,11.79737091,0.003760815,0.057080001,425093,0.077861309,0.077003002,0.073863208,0.087506473,0.097422659,0.093040586,14.87999725,11,707.7744141,221.7822266,0.964999676,767,216,1,1,0,0,0,1,89,386,1801,2010,12682,16274,4953
oklacity,33,ok,36,1983,11.17670441,-0.0540452,0.090169966,441281,0.077576458,0.07714057,0.073541701,0.085802376,0.09482187,0.092340708,15.01999664,11.19999695,747.9418945,215.8165283,0.995999813,746,198,0,0,0,0,1,0,61,533,1917,2174,12334,15142,4208
oklacity,33,ok,36,1984,11.25312042,0.006814003,0.070079982,439249,0.077297449,0.077275336,0.07322681,0.084133446,0.092274666,0.091655195,15.15999603,11.3999939,732.6430664,204.3170166,1.038999557,763,207,0,0,0,0,1,0,65,516,1603,2075,12432,18868,4152
oklacity,33,ok,36,1985,11.24075317,-0.001099586,0.071669996,443575,0.077024102,0.0774073,0.072918355,0.082498491,0.089779377,0.090983689,15.29999542,11.59999847,739.5693359,194.2841797,1.07599926,732,187,0,0,0,0,1,0,61,485,1585,2197,14730,24312,6263
oklacity,33,ok,36,1986,11.21663666,-0.002147913,0.082079947,444119,0.076756299,0.077536643,0.0726161,0.080896497,0.087334454,0.090325773,15.43999481,11.79999542,797.8051758,217.0560303,1.095999718,737,180,1,1,0,0,1,1,60,425,1484,2270,17048,29404,6703
oklacity,33,ok,36,1987,11.00215912,-0.019306421,0.073579967,441408,0.076493859,0.077663422,0.072319925,0.07932657,0.084938347,0.08968097,15.5799942,12,740.2548828,228.081543,1.13599968,767,218,0,0,0,0,0,0,48,381,1322,2047,17345,28159,6755
oklacity,33,ok,36,1988,11.2485199,0.022144794,0.067079961,440136,0.076236606,0.077787638,0.072029531,0.077787638,0.082589626,0.089048922,15.71999359,12.19999695,736.5737305,246.4829102,1.182999611,796,187,0,0,0,0,0,0,60,377,1365,2184,14693,25931,5707
oklacity,33,ok,36,1989,11.40886688,0.014154434,0.055999994,431982,0.075984359,0.07790947,0.071744859,0.076278925,0.08028698,0.088429272,15.85999298,12.3999939,762.902832,262.9030762,1.239999771,810,219,0,0,0,0,0,0,61,352,1617,2277,13675,23736,6602
oklacity,33,ok,36,1990,11.81495667,0.034975052,0.055999994,444719,0.075737,0.078028917,0.071465731,0.074799418,0.078028917,0.087821603,16,12.59999847,776.5874023,267.7888184,1.306999207,882,300,1,1,0,0,0,1,68,422,1398,2925,11440,25657,5280
oklacity,33,ok,36,1991,,,0.066999972,449025,0.075494468,0.0781461,0.071191967,0.073348343,0.075814307,0.087225676,16.13999939,12.79999542,797.0478516,283.3947754,,897,318,0,0,0,0,0,0,56,473,1499,3038,11825,26929,5900
oklacity,33,ok,36,1992,,,0.056999981,454255,0.075256467,0.078261018,0.070923388,0.071924925,0.073641777,0.086641014,16.27999878,13,817.5083008,299.0007324,,962,235,0,0,0,0,0,0,61,472,1836,3989,11249,27214,5951
omaha,34,ne,27,1970,9.688140869,0.003535748,0.020209998,347000,0.091495037,0.111011624,0.093643665,0.083258688,0.069113672,0.059982091,9.599998474,11.69999695,664.9482422,97.93811035,0.387999773,525,91,0,1,0,0,0,0,33,71,753,1137,3739,9266,3340
omaha,34,ne,27,1971,10.05678558,0.037345171,0.021779999,357000,0.090369701,0.107670367,0.092632473,0.084641397,0.071964324,0.063510001,9.839996338,11.70999908,683.9506836,120.9876099,0.404999971,558,119,0,0,0,0,0,0,24,122,482,1085,3706,9017,2892
omaha,34,ne,27,1972,10.68659973,0.060742855,0.021349996,365067,0.089255273,0.104361653,0.091631174,0.086010635,0.074787199,0.067003548,10.0799942,11.71999359,696.171875,143.5406494,0.417999983,560,113,0,0,0,0,0,1,24,125,692,1092,4064,10326,3000
omaha,34,ne,27,1973,11.77927399,0.097351074,0.020589992,376000,0.088151693,0.101085126,0.090639591,0.087366521,0.077582657,0.070463121,10.31999969,11.72999573,677.9277344,146.3963623,0.444000006,575,125,1,0,0,0,0,0,37,154,817,1046,5000,10727,3481
omaha,34,ne,27,1974,10.96348572,-0.071771383,0.027999997,376000,0.087058783,0.09784019,0.089657545,0.088709354,0.080351174,0.073889375,10.55999756,11.73999786,675.4560547,144.0161133,0.492999792,588,122,0,1,0,0,0,0,36,187,1233,1061,6106,12638,2866
omaha,34,ne,27,1975,11.29181671,0.029508114,0.041489989,391389,0.085976362,0.094626427,0.088684976,0.090039313,0.083093047,0.077282608,10.79999542,11.75,754.6464844,165.4274902,0.53799963,571,125,0,0,0,0,1,0,36,178,1211,1115,5225,13872,2134
omaha,34,ne,27,1976,11.19859314,-0.008290529,0.033380002,388592,0.084904313,0.091443479,0.087721705,0.091356516,0.085808694,0.080643475,11.03999329,11.75999451,766.2563477,147.6273193,0.568999767,544,131,0,0,0,0,1,1,19,193,788,1008,4323,13983,2098
omaha,34,ne,27,1977,11.47689056,0.024547815,0.037229985,367281,0.083842456,0.088290751,0.086767614,0.092661142,0.088498473,0.083972275,11.27999878,11.76999664,806.9306641,150.164917,0.605999947,534,127,1,0,0,0,1,0,31,172,809,906,4930,12895,2277
omaha,34,ne,27,1978,12.20552063,0.061552286,0.030169994,364446,0.082790673,0.085167944,0.085822523,0.09395349,0.091162741,0.087269545,11.51999664,11.77999878,773.0058594,165.644165,0.65199995,550,127,0,1,0,0,1,0,24,162,878,792,5048,12811,1744
omaha,34,ne,27,1979,12.19558716,-0.000813723,0.031580001,370326,0.081748784,0.082074583,0.084886372,0.09523356,0.093801916,0.09053576,11.75999451,11.78999329,789.2558594,155.6473389,0.725999832,553,155,0,0,0,0,0,0,40,193,954,830,5140,14875,2320
omaha,34,ne,27,1980,11.25485229,-0.080275059,0.040499985,312919,0.08071667,0.079010189,0.083959043,0.096501708,0.096416354,0.093771279,12,11.79999542,752.4267578,148.0582275,0.823999882,540,147,0,0,0,0,0,1,38,213,1053,679,5351,15138,1958
omaha,34,ne,27,1981,11.7172699,0.040264368,0.04132998,322883,0.08088088,0.08088088,0.082916915,0.093801141,0.094047129,0.093631446,12.10999298,11.94999695,746.9746094,155.1154785,0.90899992,556,136,1,0,0,0,0,0,28,186,899,470,5933,15239,1596
omaha,34,ne,27,1982,11.45388031,-0.02273488,0.060829997,324936,0.081043184,0.082730234,0.081886709,0.091131449,0.091705024,0.093493223,12.21999359,12.09999847,746.2441406,162.9354248,0.964999676,572,159,0,1,0,0,0,0,20,175,743,1512,5352,15345,1230
omaha,34,ne,27,1983,11.30416107,-0.013158083,0.056919992,327276,0.081203699,0.084558487,0.080868185,0.088492036,0.089389503,0.09335655,12.3299942,12.25,758.8271484,185.4631348,0.995999813,544,158,0,0,0,0,0,0,27,157,622,1584,5393,15246,1230
omaha,34,ne,27,1984,11.86044312,0.048037767,0.044,357790,0.081362367,0.086366177,0.079861224,0.085882485,0.087100089,0.093221426,12.43999481,12.3999939,784.362793,187.0957031,1.038999557,578,163,0,0,0,0,0,1,24,202,530,1654,4045,14365,1047
omaha,34,ne,27,1985,12.05110931,0.015948534,0.054669976,362883,0.081519246,0.088153541,0.078865528,0.0833022,0.084836423,0.093087852,12.54999542,12.54999542,825.1396484,194.5592041,1.07599926,574,164,1,0,0,0,0,0,24,214,591,1669,4751,14279,1192
omaha,34,ne,27,1986,12.32116699,0.022161484,0.050499976,332368,0.081674337,0.089920998,0.077880919,0.080750763,0.082597971,0.092955709,12.65999603,12.69999695,842.1791992,214.1134033,1.095999718,581,169,0,1,0,0,0,0,30,225,627,1844,4643,13927,1215
omaha,34,ne,27,1987,12.33098602,0.000796556,0.049329996,374934,0.08182776,0.091668785,0.076907277,0.078227639,0.080384433,0.092825055,12.76999664,12.84999847,868.684082,229.1824951,1.13599968,587,161,0,0,0,0,0,0,28,189,570,1749,5338,15292,1217
omaha,34,ne,27,1988,12.40883636,0.006294012,0.03549999,377958,0.081979454,0.09339726,0.075944364,0.07573235,0.078195333,0.092695892,12.87999725,13,856.3823242,230.442749,1.182999611,603,147,0,0,0,0,0,1,28,216,710,1820,4580,15185,1405
omaha,34,ne,27,1989,12.64919281,0.019184351,0.030919999,355110,0.082129538,0.095106721,0.074992061,0.07326448,0.076030254,0.092568099,12.98999786,13.1499939,902.4189453,239.5161133,1.239999771,631,148,1,0,0,0,0,0,23,188,639,1901,4760,14368,1466
omaha,34,ne,27,1990,13.17948914,0.041068554,0.021419987,335795,0.082277954,0.096797585,0.074050128,0.07082355,0.073888838,0.092441678,13.09999847,13.29999542,951.0327148,255.5469971,1.306999207,606,149,0,1,0,0,0,0,11,217,604,2307,4190,14997,1347
omaha,34,ne,27,1991,,,0.026999995,338987,0.08242476,0.098470032,0.073118448,0.068409145,0.071770668,0.092316687,13.20999908,13.44999695,992.6196289,287.8227539,,608,149,0,0,0,0,0,0,35,207,634,2366,3986,15040,1736
omaha,34,ne,27,1992,,,0.029999986,341753,0.082569957,0.100124478,0.072196841,0.066020846,0.069675386,0.092193007,13.31999969,13.59999847,1034.207031,320.0986328,,601,149,0,0,0,0,0,1,,,,,,,
philadelphia,35,pa,38,1970,10.41752625,0.010314703,0.044499993,1949000,0.081999421,0.095873058,0.10104984,0.089661002,0.077443898,0.06481266,33.5,18.8999939,623.7109375,177.8349609,0.388000011,7780,883,0,1,0,0,1,0,352,452,6377,3947,15163,23422,14180
philadelphia,35,pa,38,1971,10.50122833,0.008003235,0.054249972,1920000,0.080338359,0.093164265,0.099099874,0.089988887,0.078781784,0.066516221,33.92999268,18.86000061,669.1357422,217.2839355,0.404999971,7556,946,1,0,0,0,0,1,435,546,9243,4970,20914,29156,17845
philadelphia,35,pa,38,1972,11.06937408,0.052689552,0.054579973,1951890,0.078669727,0.090443134,0.097141087,0.090318322,0.080125809,0.06822753,34.35998535,18.81999207,727.2724609,229.6650391,0.417999983,8183,938,0,0,0,0,0,0,413,588,9710,4603,21182,22732,16040
philadelphia,35,pa,38,1973,11.5,0.038164616,0.04817,1932547,0.076993465,0.087709606,0.095173359,0.090649247,0.081475854,0.069946647,34.78997803,18.77999878,750,259.0087891,0.444000006,8026,928,0,0,0,0,0,0,430,694,8481,4983,18790,21490,17395
philadelphia,35,pa,38,1974,11.44015503,-0.005217075,0.051249981,1899898,0.075309575,0.08496356,0.09319663,0.090981603,0.082832158,0.071673632,35.22000122,18.73999023,693.7119141,263.6916504,0.492999792,8245,1002,0,1,0,0,0,0,444,796,10069,5237,21295,27061,16804
philadelphia,35,pa,38,1975,11.34014893,-0.008780479,0.083249986,1883253,0.073617935,0.082204938,0.091210842,0.091315567,0.084194601,0.073408484,35.6499939,18.69999695,706.3193359,267.657959,0.53799963,8085,942,1,0,0,0,1,1,434,716,10405,4776,22480,29656,15728
philadelphia,35,pa,38,1976,11.77503967,0.037632942,0.079329967,1916665,0.071918547,0.07943368,0.089215934,0.091651022,0.085563362,0.075151324,36.07998657,18.6599884,717.0473633,302.284668,0.568999767,8154,878,0,0,0,0,1,0,338,764,7786,4225,20048,30242,13608
philadelphia,35,pa,38,1977,12.10890961,0.027959347,0.077079952,1897706,0.070211351,0.076649666,0.087211907,0.091988027,0.086938381,0.076902151,36.50997925,18.61999512,686.4682617,331.6831055,0.605999947,8188,1064,0,0,0,0,1,0,323,771,6999,3954,19108,28301,12371
philadelphia,35,pa,38,1978,12.4371109,0.026743412,0.06941998,1885533,0.068496287,0.073852837,0.085198641,0.092326641,0.088319719,0.078661084,36.93997192,18.57998657,664.1103516,372.6992188,0.65199995,8209,1046,0,1,0,0,1,0,351,724,7069,4224,19154,29690,11736
philadelphia,35,pa,38,1979,12.38980865,-0.003810883,0.069079995,1757368,0.066773295,0.071043074,0.083176017,0.092666745,0.089707494,0.080428123,37.36999512,18.53999329,657.0244141,309.9172363,0.725999832,7903,845,1,0,0,0,0,1,385,838,8838,4476,20965,33863,13221
philadelphia,35,pa,38,1980,12.00363922,-0.031664371,0.078170002,1681175,0.065042377,0.068220317,0.081144035,0.093008459,0.091101646,0.082203388,37.79998779,18.5,626.2133789,286.4077148,0.823999882,7454,863,0,0,0,0,0,0,436,937,10883,5043,24940,40910,17995
philadelphia,35,pa,38,1981,11.95498657,-0.004061222,0.083579957,1686834,0.066006243,0.068245173,0.079397559,0.090402126,0.08951503,0.082587004,38.00997925,18.67999268,612.7612305,287.1286621,0.90899992,7472,877,0,0,0,0,0,0,362,936,10816,5502,26676,39731,16569
philadelphia,35,pa,38,1982,11.85085297,-0.00874877,0.10916996,1687556,0.066964269,0.068269849,0.077661693,0.087811649,0.087938011,0.082968295,38.22000122,18.86000061,585.6640625,297.7583008,0.964999676,7377,904,0,1,0,0,0,0,332,839,10604,5734,23127,40099,13906
philadelphia,35,pa,38,1983,11.99999237,0.012506485,0.118419945,1692364,0.067916512,0.068294406,0.075936317,0.085236788,0.086370468,0.083347321,38.42999268,19.03999329,594.003418,294.1320801,0.995999813,7218,824,1,0,0,0,1,1,311,822,10744,5096,21254,37611,13926
philadelphia,35,pa,38,1984,12.25215912,0.020796299,0.090999961,1667545,0.068862975,0.068318784,0.074221313,0.082677484,0.084812462,0.083724022,38.63998413,19.21998596,608.8642578,290.4709473,1.038999557,7075,819,0,0,0,0,1,0,264,937,9365,5034,18318,35286,13325
philadelphia,35,pa,38,1985,12.59664917,0.027728319,0.080169976,1640102,0.069803834,0.068343043,0.07251668,0.080133557,0.083263755,0.084098458,38.84997559,19.3999939,653.909668,304.6721191,1.07599926,6966,798,0,0,0,0,1,0,273,1021,9381,5534,19007,35815,12636
philadelphia,35,pa,38,1986,13.01131439,0.032388449,0.06832999,1645144,0.070738971,0.068367183,0.070822239,0.07760483,0.081724346,0.084470689,39.05999756,19.57998657,703.2685547,312.4445801,1.095999718,6868,785,0,1,0,0,1,0,343,1086,9647,6131,19174,36619,13094
philadelphia,35,pa,38,1987,13.30029297,0.021966934,0.056579977,1649364,0.071668565,0.068391144,0.069137871,0.075091243,0.080194116,0.084840655,39.26998901,19.75999451,730.2880859,326.1530762,1.13599968,6698,868,1,0,0,0,0,1,338,1102,9302,6656,20070,41784,15323
philadelphia,35,pa,38,1988,13.71512604,0.03071332,0.05091998,1657285,0.072592616,0.068414927,0.067463577,0.072592616,0.078673005,0.085208416,39.47998047,19.93998718,764.4272461,322.8911133,1.182999611,6063,872,0,0,0,0,0,0,371,916,8901,6971,20403,42161,20328
philadelphia,35,pa,38,1989,14.02580261,0.022399187,0.044999987,1652188,0.073511183,0.06843859,0.065799236,0.070108831,0.077160954,0.085574031,39.68997192,20.11999512,808.0644531,325,1.239999771,6263,927,0,0,0,0,0,0,475,784,10233,6562,21896,50609,25043
philadelphia,35,pa,38,1990,14.28546143,0.018343449,0.053829998,1585577,0.074424326,0.068462133,0.064144731,0.067639768,0.075657845,0.0859375,39.8999939,20.29998779,850.0380859,331.2929688,1.306999207,6651,935,0,1,0,0,0,0,503,734,12806,7344,24144,42633,25868
philadelphia,35,pa,38,1991,,,0.068999946,1596699,0.075332046,0.068485558,0.0625,0.065185308,0.074163616,0.086298764,40.10998535,20.47999573,829.5200195,375.645752,,6424,894,1,0,0,0,1,1,440,904,13921,7216,21460,40880,24318
philadelphia,35,pa,38,1992,,,0.074999988,1603638,0.07623446,0.068508804,0.060864925,0.062745214,0.072678208,0.086657941,40.31997681,20.6599884,809.0024414,419.998291,,6233,868,0,0,0,0,1,0,425,817,11681,6180,16199,39677,22416
pheonix,36,az,3,1970,9.765457153,0.042150736,0.056899995,584000,0.087244213,0.101700068,0.106586576,0.094370306,0.082357705,0.069225252,4.699996948,11,801.5463867,77.31958008,0.388000011,943,240,0,1,0,0,0,0,63,206,1395,1891,14097,28639,4659
pheonix,36,az,3,1971,10.05184937,0.028904915,0.05903998,601666.5,0.085499406,0.097617805,0.10240823,0.093800366,0.084587276,0.072092474,4.709999084,10.90999603,809.8764648,88.88885498,0.404999971,1052,249,1,0,0,0,0,1,55,216,1304,2326,13348,29594,4332
pheonix,36,az,3,1972,10.57415771,0.050656557,0.052149981,609400,0.083926737,0.093938112,0.098641872,0.093286574,0.086597025,0.074676991,4.719997406,10.81999969,875.5976563,98.08612061,0.417999983,1184,267,0,0,0,0,0,0,83,256,1292,2643,15359,27881,4111
pheonix,36,az,3,1973,10.92567444,0.032702208,0.051259995,712900,0.082501769,0.090604186,0.095229506,0.092821062,0.088417888,0.077018559,4.729999542,10.72999573,869.3691406,99.09906006,0.444000006,1307,265,0,0,0,0,0,1,66,264,1701,2580,19328,32139,5568
pheonix,36,az,3,1974,10.62879944,-0.027548075,0.072070003,742984,0.081204772,0.087569535,0.092123389,0.092397392,0.090075314,0.079150021,4.739997864,10.63999939,807.3022461,81.13586426,0.492999792,1342,254,0,1,0,0,0,0,89,310,2436,2492,25048,40659,6287
pheonix,36,az,3,1975,10.0520401,-0.055791616,0.122379959,668046,0.080019176,0.084795535,0.089284122,0.092010021,0.091590345,0.081098318,4.75,10.54999542,830.8549805,78.06689453,0.53799963,1527,374,1,0,0,0,0,1,75,311,1938,2325,23338,42635,5098
pheonix,36,az,3,1976,10.35676575,0.029864073,0.098199964,669005,0.078931212,0.082249999,0.086678684,0.091654658,0.092980623,0.082886219,4.759998322,10.45999908,920.9135742,80.84356689,0.568999767,1559,364,0,0,0,0,0,0,53,240,1485,2078,21501,42566,4034
pheonix,36,az,3,1977,10.62046051,0.025142431,0.081969976,682200,0.077929318,0.079905868,0.084279358,0.09132731,0.094260931,0.084532619,4.769996643,10.36999512,925.7421875,90.7590332,0.605999947,1532,469,0,0,0,0,0,1,70,316,1594,2315,20714,39156,4159
pheonix,36,az,3,1978,11.2990799,0.061939001,0.060499996,696763,0.077003658,0.077740133,0.082062662,0.091024935,0.095443785,0.086053789,4.779998779,10.27999878,891.1040039,79.75457764,0.65199995,1528,523,0,1,0,0,0,0,88,463,2031,2819,20340,41125,4709
pheonix,36,az,3,1979,11.45729828,0.013905764,0.050499976,718216,0.076145887,0.075733185,0.080008447,0.090744734,0.096539915,0.087463379,4.789997101,10.18999481,944.9033203,81.26721191,0.725999832,1597,570,1,0,0,0,0,1,91,477,2337,2898,19715,44344,5285
pheonix,36,az,3,1980,11.13106537,-0.028887033,0.066999972,772884,0.075348735,0.073868096,0.078099489,0.090484321,0.097558558,0.08877331,4.799999237,10.09999847,816.7475586,82.52423096,0.823999882,1622,640,0,0,0,0,0,0,103,485,3037,3395,24137,51598,5768
